Dia,Boletim,Municipio,Confirmados,Obitos,Qt_Novos_Casos,Qt_Novas_Mortes,Latitude,Longitude
01-04-2020,35,SÃO PEDRO,1.0,0.0,0.0,0.0,-22.5512765,-47.9072359
01-04-2020,35,SÃO SEBASTIAO,3.0,1.0,1.0,1.0,-23.8027866,-45.4070527
01-04-2020,35,SÃO VICENTE,2.0,0.0,1.0,0.0,-23.9603686,-46.3847024
01-04-2020,35,TABOÃO DA SERRA,22.0,1.0,10.0,0.0,-23.6121912,-46.7790539
01-04-2020,35,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
01-04-2020,35,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
01-04-2020,35,VALINHOS,1.0,0.0,0.0,0.0,-22.97056,-46.99583
01-04-2020,35,VARGEM GRANDE PAULISTA,2.0,1.0,0.0,0.0,-23.599338,-47.022038
01-04-2020,35,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
01-04-2020,35,VOTORANTIM,1.0,0.0,0.0,0.0,-23.5466667,-47.4377778
01-04-2020,35,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
02-04-2020,36, AGUDOS,1.0,0.0,,,-22.471162,-48.987822
02-04-2020,36, AMERICANA,2.0,0.0,0.0,0.0,-22.7392463,-47.3306032
02-04-2020,36, ARARAQUARA,1.0,0.0,,,-21.7886713,-48.1773096
02-04-2020,36, ARAÇATUBA,2.0,0.0,,,-21.207992,-50.4390225
02-04-2020,36, ARUJÁ,4.0,1.0,2.0,1.0,-23.396266,-46.3175449
02-04-2020,36, ASSIS,1.0,0.0,,,-22.6620892,-50.420623
02-04-2020,36, BARUERI,26.0,0.0,5.0,0.0,-23.5112184,-46.8764612
02-04-2020,36, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
02-04-2020,36, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
02-04-2020,36, CAIEIRAS,15.0,1.0,4.0,0.0,-23.3644621,-46.7484765
02-04-2020,36, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
02-04-2020,36, CAMPINAS,23.0,1.0,1.0,0.0,-22.90556,-47.06083
02-04-2020,36, CARAPICUÍBA,11.0,1.0,4.0,1.0,-23.5234673,-46.8406808
02-04-2020,36, COTIA,23.0,2.0,2.0,0.0,-23.603889,-46.918889
02-04-2020,36, DRACENA,1.0,0.0,,,-21.4835523,-51.5334408
02-04-2020,36, EMBU DAS ARTES,14.0,1.0,6.0,0.0,-23.6495294,-46.8528497
02-04-2020,36, FERRAZ DE VASCONCELOS,12.0,0.0,3.0,0.0,-23.541056,-46.37097
02-04-2020,36, FRANCA,1.0,0.0,,,-20.5381768,-47.4009795
02-04-2020,36, FRANCISCO MORATO,3.0,1.0,,,-23.2817308,-46.7448996
02-04-2020,36, FRANCO DA ROCHA,6.0,0.0,2.0,0.0,-23.3328038,-46.724446
02-04-2020,36, GUARUJÁ,3.0,0.0,2.0,0.0,-23.9927768,-46.2558332
02-04-2020,36, GUARULHOS,35.0,2.0,10.0,0.0,-23.4430602,-46.524459
02-04-2020,36, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
02-04-2020,36, INDAIATUBA,2.0,0.0,0.0,0.0,-23.09028,-47.21806
02-04-2020,36, IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
02-04-2020,36, ITANHAÉM,2.0,0.0,0.0,0.0,-24.1848847,-46.7921572
02-04-2020,36, ITAPECERICA DA SERRA,4.0,0.0,0.0,0.0,-23.7176303,-46.8492435
02-04-2020,36, ÁGUAS DE LINDÓIA,1.0,0.0,,,-22.4718855,-46.6291034
02-04-2020,36,IGNORADO,4.0,0.0,0.0,0.0,,
02-04-2020,36,ITAPEVI,6.0,0.0,,,-23.54888,-46.933889
02-04-2020,36,ITAQUAQUECETUBA,5.0,0.0,,,-23.4754492,-46.3514033
02-04-2020,36,ITARARÉ,1.0,0.0,,,-24.1145368,-49.3352464
02-04-2020,36,ITU,1.0,0.0,,,-23.2638828,-47.298892
02-04-2020,36,ITUPEVA,1.0,0.0,,,-23.1531055,-47.0580347
02-04-2020,36,JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
02-04-2020,36,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
02-04-2020,36,JAÚ,1.0,0.0,,,-22.293585,-48.559193
02-04-2020,36,JUNDIAÍ,5.0,0.0,0.0,0.0,-23.1887866,-46.8845122
02-04-2020,36,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
02-04-2020,36,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
02-04-2020,36,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
02-04-2020,36,MAIRIPORÃ,3.0,0.0,1.0,0.0,-23.3186111,-46.5866667
02-04-2020,36,MATÃO,2.0,0.0,1.0,0.0,-21.6033611,-48.3660603
02-04-2020,36,MAUÁ,7.0,0.0,4.0,0.0,-23.6669527,-46.4616922
02-04-2020,36,MOGI DAS CRUZES,13.0,0.0,2.0,0.0,-23.5234284,-46.1926671
02-04-2020,36,MOGI GUAÇU,1.0,0.0,0.0,0.0,-22.372222,-46.9425
02-04-2020,36,NOVA ODESSA,1.0,0.0,0.0,0.0,-22.783186,-47.294059
02-04-2020,36,OSASCO,51.0,3.0,8.0,1.0,-23.5324859,-46.7916801
02-04-2020,36,OUTRO ESTADO,38.0,0.0,1.0,0.0,-25.3817431,-49.287191
02-04-2020,36,OUTRO PAÍS,33.0,0.0,15.0,0.0,,
02-04-2020,36,PAULÍNIA,1.0,0.0,0.0,0.0,-22.7630391,-47.1532213
02-04-2020,36,PENÁPOLIS,1.0,0.0,0.0,0.0,-21.4192406,-50.0765588
02-04-2020,36,PIRACICABA,6.0,0.0,1.0,0.0,-22.72528,-47.64917
02-04-2020,36,PIRAJUÍ,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
02-04-2020,36,PORTO FELIZ,1.0,0.0,0.0,0.0,-23.2137274,-47.5190176
02-04-2020,36,POÁ,2.0,0.0,1.0,0.0,-23.5249082,-46.3445663
02-04-2020,36,PRAIA GRANDE,1.0,0.0,0.0,0.0,-24.005833,-46.402778
02-04-2020,36,RIBEIRÃO PIRES,2.0,0.0,1.0,0.0,-23.7129388,-46.4150871
02-04-2020,36,RIBEIRÃO PRETO,11.0,1.0,3.0,0.0,-21.178333,-47.8066671
02-04-2020,36,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
02-04-2020,36,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
02-04-2020,36,SANTANA DE PARNAÍBA,20.0,0.0,2.0,0.0,-23.4446715,-46.9167722
02-04-2020,36,SANTO ANDRÉ,59.0,2.0,8.0,0.0,-23.6573395,-46.5322504
02-04-2020,36,SANTOS,37.0,0.0,14.0,0.0,-23.960833,-46.333889
02-04-2020,36,SOROCABA,3.0,1.0,0.0,0.0,-23.501667,-47.458056
02-04-2020,36,SUZANO,5.0,1.0,1.0,0.0,-23.5427842,-46.3108391
02-04-2020,36,SÃO BERNARDO DO CAMPO,59.0,2.0,7.0,0.0,-23.7080345,-46.5506747
02-04-2020,36,SÃO CAETANO DO SUL,33.0,1.0,1.0,0.0,-23.6195923,-46.5688323
02-04-2020,36,SÃO JOSÉ DO RIO PARDO,1.0,0.0,0.0,0.0,-21.595288,-46.887303
02-04-2020,36,SÃO JOSÉ DO RIO PRETO,7.0,0.0,0.0,0.0,-20.8125851,-49.3804212
02-04-2020,36,SÃO JOSÉ DOS CAMPOS,14.0,0.0,2.0,0.0,-23.1805011,-45.8872969
02-04-2020,36,SÃO PAULO,2815.0,164.0,397.0,20.0,-23.5506507,-46.6333824
02-04-2020,36,SÃO SEBASTIÃO,3.0,0.0,1.0,0.0,-23.8027866,-45.4070527
02-04-2020,36,SÃO VICENTE,3.0,1.0,1.0,1.0,-23.9603686,-46.3847024
02-04-2020,36,TABOÃO DA SERRA,29.0,1.0,7.0,0.0,-23.6121912,-46.7790539
02-04-2020,36,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
02-04-2020,36,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
02-04-2020,36,VALINHOS,3.0,0.0,2.0,0.0,-22.97056,-46.99583
02-04-2020,36,VARGEM GRANDE PAULISTA,3.0,1.0,1.0,0.0,-23.599338,-47.022038
02-04-2020,36,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
02-04-2020,36,VOTORANTIM,2.0,0.0,1.0,0.0,-23.5466667,-47.4377778
02-04-2020,36,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
03-04-2020,37, ADAMANTINA,1.0,0.0,,,-21.6866517,-51.0762975
03-04-2020,37, AGUDOS,1.0,0.0,0.0,0.0,-22.471162,-48.987822
03-04-2020,37, AMERICANA,2.0,0.0,0.0,0.0,-22.7392463,-47.3306032
03-04-2020,37, ARARAQUARA,2.0,0.0,1.0,0.0,-21.7886713,-48.1773096
03-04-2020,37, ARAÇATUBA,2.0,0.0,0.0,0.0,-21.207992,-50.4390225
03-04-2020,37, ARUJÁ,4.0,1.0,0.0,0.0,-23.396266,-46.3175449
03-04-2020,37, ASSIS,1.0,0.0,0.0,0.0,-22.6620892,-50.420623
03-04-2020,37, ATIBAIA,2.0,0.0,,,-23.1177393,-46.5547861
03-04-2020,37, BARUERI,28.0,1.0,2.0,1.0,-23.5112184,-46.8764612
03-04-2020,37, BAURU,2.0,0.0,0.0,0.0,-22.3218102,-49.0705863
03-04-2020,37, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
03-04-2020,37, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
03-04-2020,37, CAIEIRAS,19.0,1.0,4.0,0.0,-23.3644621,-46.7484765
03-04-2020,37, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
03-04-2020,37, CAMPINAS,24.0,1.0,1.0,0.0,-22.90556,-47.06083
03-04-2020,37, CARAPICUÍBA,11.0,1.0,0.0,0.0,-23.5234673,-46.8406808
03-04-2020,37, COTIA,27.0,2.0,4.0,0.0,-23.603889,-46.918889
03-04-2020,37, CRAVINHOS,1.0,1.0,,,-21.340278,-47.729444
03-04-2020,37, DIADEMA,20.0,1.0,12.0,1.0,-23.681347,-46.62052
03-04-2020,37, DRACENA,1.0,0.0,0.0,0.0,-21.4835523,-51.5334408
03-04-2020,37, EMBU DAS ARTES,18.0,1.0,4.0,0.0,-23.6495294,-46.8528497
03-04-2020,37, FERRAZ DE VASCONCELOS,14.0,0.0,2.0,0.0,-23.541056,-46.37097
03-04-2020,37, FRANCA,2.0,0.0,1.0,0.0,-20.5381768,-47.4009795
03-04-2020,37, FRANCISCO MORATO,7.0,0.0,4.0,-1.0,-23.2817308,-46.7448996
03-04-2020,37, FRANCO DA ROCHA,6.0,1.0,0.0,1.0,-23.3328038,-46.724446
03-04-2020,37, GUARUJÁ,3.0,0.0,0.0,0.0,-23.9927768,-46.2558332
03-04-2020,37, GUARULHOS,52.0,2.0,17.0,0.0,-23.4430602,-46.524459
03-04-2020,37, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
03-04-2020,37, INDAIATUBA,2.0,0.0,0.0,0.0,-23.09028,-47.21806
03-04-2020,37, ÁGUAS DE LINDÓIA,1.0,0.0,0.0,0.0,-22.4718855,-46.6291034
03-04-2020,37,IGNORADO,6.0,0.0,2.0,0.0,,
03-04-2020,37,IRACEMÁPOLIS,1.0,0.0,,,-22.583234,-47.522963
03-04-2020,37,ITANHAÉM,2.0,0.0,,,-24.1848847,-46.7921572
03-04-2020,37,ITAPECERICA DA SERRA,6.0,1.0,,,-23.7176303,-46.8492435
03-04-2020,37,ITAPEVI,6.0,0.0,0.0,0.0,-23.54888,-46.933889
03-04-2020,37,ITAQUAQUECETUBA,9.0,0.0,4.0,0.0,-23.4754492,-46.3514033
03-04-2020,37,ITARARÉ,1.0,0.0,0.0,0.0,-24.1145368,-49.3352464
03-04-2020,37,ITU,1.0,0.0,0.0,0.0,-23.2638828,-47.298892
03-04-2020,37,ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
03-04-2020,37,JABOTICABAL,3.0,1.0,,,-21.252037,-48.325223
03-04-2020,37,JAGUARIUNA,1.0,0.0,,,-22.70374,-46.985062
03-04-2020,37,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
03-04-2020,37,JAÚ,1.0,0.0,0.0,0.0,-22.293585,-48.559193
03-04-2020,37,JUNDIAÍ,6.0,0.0,1.0,0.0,-23.1887866,-46.8845122
03-04-2020,37,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
03-04-2020,37,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
03-04-2020,37,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
03-04-2020,37,MAIRIPORÃ,3.0,0.0,0.0,0.0,-23.3186111,-46.5866667
03-04-2020,37,MARÍLIA,1.0,0.0,,,-22.217108,-49.95006
03-04-2020,37,MATÃO,2.0,0.0,0.0,0.0,-21.6033611,-48.3660603
03-04-2020,37,MAUÁ,10.0,0.0,3.0,0.0,-23.6669527,-46.4616922
03-04-2020,37,MOGI DAS CRUZES,16.0,1.0,3.0,1.0,-23.5234284,-46.1926671
03-04-2020,37,MOGI GUAÇU,1.0,0.0,0.0,0.0,-22.372222,-46.9425
03-04-2020,37,OSASCO,57.0,3.0,6.0,0.0,-23.5324859,-46.7916801
03-04-2020,37,OUTRO ESTADO,28.0,0.0,-10.0,0.0,-25.3817431,-49.287191
03-04-2020,37,OUTRO PAÍS,35.0,0.0,2.0,0.0,,
03-04-2020,37,PAULÍNIA,1.0,0.0,0.0,0.0,-22.7630391,-47.1532213
03-04-2020,37,PENAPOLIS,1.0,0.0,,,-21.4192406,-50.0765588
03-04-2020,37,PIRACICABA,5.0,0.0,-1.0,0.0,-22.72528,-47.64917
03-04-2020,37,PIRAJUI,1.0,0.0,,,-21.9957877,-49.4549675
03-04-2020,37,PORTO FELIZ,1.0,0.0,0.0,0.0,-23.2137274,-47.5190176
03-04-2020,37,POÁ,3.0,0.0,1.0,0.0,-23.5249082,-46.3445663
03-04-2020,37,PRAIA GRANDE,2.0,0.0,1.0,0.0,-24.005833,-46.402778
03-04-2020,37,PROMISSÃO,1.0,0.0,,,-21.5404913,-49.8574709
03-04-2020,37,RIBEIRÃO PIRES,4.0,0.0,2.0,0.0,-23.7129388,-46.4150871
03-04-2020,37,RIBEIRÃO PRETO,15.0,1.0,4.0,0.0,-21.178333,-47.8066671
03-04-2020,37,RIO CLARO,1.0,0.0,0.0,0.0,-22.4100108,-47.5603933
03-04-2020,37,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
03-04-2020,37,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
03-04-2020,37,SANTANA DE PARNAÍBA,22.0,0.0,2.0,0.0,-23.4446715,-46.9167722
03-04-2020,37,SANTO ANDRÉ,70.0,2.0,11.0,0.0,-23.6573395,-46.5322504
03-04-2020,37,SANTOS,55.0,0.0,18.0,0.0,-23.960833,-46.333889
03-04-2020,37,SOROCABA,8.0,2.0,5.0,1.0,-23.501667,-47.458056
03-04-2020,37,SUZANO,6.0,1.0,1.0,0.0,-23.5427842,-46.3108391
03-04-2020,37,SÃO BERNARDO DO CAMPO,70.0,4.0,11.0,2.0,-23.7080345,-46.5506747
03-04-2020,37,SÃO CAETANO DO SUL,36.0,1.0,3.0,0.0,-23.6195923,-46.5688323
03-04-2020,37,SÃO JOSÉ DO RIO PARDO,1.0,0.0,0.0,0.0,-21.595288,-46.887303
03-04-2020,37,SÃO JOSÉ DO RIO PRETO,7.0,0.0,0.0,0.0,-20.8125851,-49.3804212
03-04-2020,37,SÃO JOSÉ DOS CAMPOS,20.0,0.0,6.0,0.0,-23.1805011,-45.8872969
03-04-2020,37,SÃO PAULO,3202.0,186.0,387.0,22.0,-23.5506507,-46.6333824
03-04-2020,37,SÃO SEBASTIAO,3.0,1.0,0.0,0.0,-23.8027866,-45.4070527
03-04-2020,37,SÃO VICENTE,4.0,0.0,1.0,-1.0,-23.9603686,-46.3847024
03-04-2020,37,TABOÃO DA SERRA,34.0,1.0,5.0,0.0,-23.6121912,-46.7790539
03-04-2020,37,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
03-04-2020,37,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
03-04-2020,37,VALINHOS,3.0,0.0,0.0,0.0,-22.97056,-46.99583
03-04-2020,37,VARGEM GRANDE PAULISTA,4.0,1.0,1.0,0.0,-23.599338,-47.022038
03-04-2020,37,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
03-04-2020,37,VOTORANTIM,2.0,0.0,0.0,0.0,-23.5466667,-47.4377778
03-04-2020,37,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
04-04-2020,38, ADAMANTINA,1.0,0.0,0.0,0.0,-21.6866517,-51.0762975
04-04-2020,38, AGUDOS,1.0,0.0,0.0,0.0,-22.471162,-48.987822
04-04-2020,38, AMERICANA,3.0,1.0,1.0,1.0,-22.7392463,-47.3306032
04-04-2020,38, ARARAQUARA,2.0,0.0,0.0,0.0,-21.7886713,-48.1773096
04-04-2020,38, ARAÇATUBA,4.0,0.0,2.0,0.0,-21.207992,-50.4390225
04-04-2020,38, ARUJÁ,5.0,1.0,1.0,0.0,-23.396266,-46.3175449
04-04-2020,38, ASSIS,1.0,0.0,0.0,0.0,-22.6620892,-50.420623
04-04-2020,38, ATIBAIA,3.0,0.0,1.0,0.0,-23.1177393,-46.5547861
04-04-2020,38, BARUERI,29.0,1.0,1.0,0.0,-23.5112184,-46.8764612
04-04-2020,38, BAURU,2.0,0.0,0.0,0.0,-22.3218102,-49.0705863
04-04-2020,38, BOTUCATU,7.0,0.0,,,-22.8879628,-48.4410712
04-04-2020,38, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
04-04-2020,38, CACHOEIRA PAULISTA,1.0,0.0,0.0,0.0,-22.666498,-45.015384
04-04-2020,38, CAIEIRAS,19.0,1.0,0.0,0.0,-23.3644621,-46.7484765
04-04-2020,38, CAJAMAR,1.0,0.0,0.0,0.0,-23.3561111,-46.8769444
04-04-2020,38, CAMPINAS,26.0,4.0,2.0,3.0,-22.90556,-47.06083
04-04-2020,38, CARAPICUIBA,11.0,1.0,9.0,1.0,-23.5234673,-46.8406808
04-04-2020,38, CEDRAL,1.0,0.0,,,-20.9028433,-49.2699665
04-04-2020,38, COTIA,28.0,2.0,1.0,0.0,-23.603889,-46.918889
04-04-2020,38, CRAVINHOS,2.0,1.0,1.0,0.0,-21.340278,-47.729444
04-04-2020,38, DIADEMA,23.0,1.0,3.0,0.0,-23.681347,-46.62052
04-04-2020,38, DRACENA,1.0,1.0,0.0,1.0,-21.4835523,-51.5334408
04-04-2020,38, EMBU DAS ARTES,19.0,1.0,1.0,0.0,-23.6495294,-46.8528497
04-04-2020,38, FERRAZ DE VASCONCELOS,15.0,0.0,1.0,0.0,-23.541056,-46.37097
04-04-2020,38, FRANCA,2.0,0.0,0.0,0.0,-20.5381768,-47.4009795
04-04-2020,38, FRANCISCO MORATO,8.0,1.0,1.0,1.0,-23.2817308,-46.7448996
04-04-2020,38, FRANCO DA ROCHA,7.0,1.0,1.0,0.0,-23.3328038,-46.724446
04-04-2020,38, GUARARAPES,2.0,0.0,,,-21.2537115,-50.6441746
04-04-2020,38, GUARUJÁ,3.0,0.0,0.0,0.0,-23.9927768,-46.2558332
04-04-2020,38, GUARULHOS,62.0,5.0,10.0,3.0,-23.4430602,-46.524459
04-04-2020,38, HORTOLÂNDIA,1.0,0.0,0.0,0.0,-22.85833,-47.22
04-04-2020,38, INDAIATUBA,2.0,0.0,0.0,0.0,-23.09028,-47.21806
04-04-2020,38, ÁGUAS DE LINDÓIA,1.0,0.0,0.0,0.0,-22.4718855,-46.6291034
04-04-2020,38,IGN,7.0,0.0,,,48.8450278,2.4244142869655882
04-04-2020,38,IRACEMÁPOLIS,1.0,0.0,0.0,0.0,-22.583234,-47.522963
04-04-2020,38,ITANHAÉM,2.0,0.0,0.0,0.0,-24.1848847,-46.7921572
04-04-2020,38,ITAPECERICA DA SERRA,9.0,1.0,3.0,0.0,-23.7176303,-46.8492435
04-04-2020,38,ITAPEVI,7.0,1.0,1.0,1.0,-23.54888,-46.933889
04-04-2020,38,ITAPIRA,1.0,0.0,,,-22.436111,-46.821667
04-04-2020,38,ITAQUAQUECETUBA,10.0,0.0,1.0,0.0,-23.4754492,-46.3514033
04-04-2020,38,ITARARÉ,1.0,0.0,0.0,0.0,-24.1145368,-49.3352464
04-04-2020,38,ITU,1.0,0.0,0.0,0.0,-23.2638828,-47.298892
04-04-2020,38,ITUPEVA,1.0,0.0,0.0,0.0,-23.1531055,-47.0580347
04-04-2020,38,JABOTICABAL,3.0,1.0,0.0,0.0,-21.252037,-48.325223
04-04-2020,38,JAGUARIÚNA,1.0,0.0,0.0,0.0,-22.70374,-46.985062
04-04-2020,38,JANDIRA,2.0,0.0,0.0,0.0,-23.5282044,-46.9019554
04-04-2020,38,JAÚ,1.0,0.0,0.0,0.0,-22.293585,-48.559193
04-04-2020,38,JOSÉ BONIFACIO,1.0,0.0,,,-23.564090999999998,-46.434766582997995
04-04-2020,38,JUNDIAÍ,6.0,0.0,0.0,0.0,-23.1887866,-46.8845122
04-04-2020,38,LENÇÓIS PAULISTA,1.0,0.0,0.0,0.0,-22.6029897,-48.8031367
04-04-2020,38,LIMEIRA,2.0,0.0,0.0,0.0,-22.5615068,-47.401766
04-04-2020,38,LOUVEIRA,1.0,0.0,0.0,0.0,-23.08639,-46.95056
04-04-2020,38,MAIRIPORÃ,4.0,1.0,1.0,1.0,-23.3186111,-46.5866667
04-04-2020,38,MARÍLIA,1.0,0.0,0.0,0.0,-22.217108,-49.95006
04-04-2020,38,MATÃO,2.0,0.0,0.0,0.0,-21.6033611,-48.3660603
04-04-2020,38,MAUÁ,15.0,0.0,5.0,0.0,-23.6669527,-46.4616922
04-04-2020,38,MOGI DAS CRUZES,17.0,1.0,1.0,0.0,-23.5234284,-46.1926671
04-04-2020,38,MOGI GUAÇÚ,1.0,0.0,,,-22.372222,-46.9425
04-04-2020,38,NOVA ODESSA,1.0,1.0,0.0,1.0,-22.783186,-47.294059
04-04-2020,38,ORLÂNDIA,1.0,0.0,,,-20.720278,-47.886667
04-04-2020,38,OSASCO,62.0,2.0,5.0,-1.0,-23.5324859,-46.7916801
04-04-2020,38,OUTRO ESTADO,34.0,0.0,6.0,0.0,-25.3817431,-49.287191
04-04-2020,38,OUTRO PAÍS,35.0,0.0,0.0,0.0,,
04-04-2020,38,PARIQUERA AÇU,1.0,0.0,,,-24.7146891,-47.8802361
04-04-2020,38,PAULÍNIA,2.0,0.0,1.0,0.0,-22.7630391,-47.1532213
04-04-2020,38,PENÁPOLIS,1.0,1.0,0.0,1.0,-21.4192406,-50.0765588
04-04-2020,38,PIRACICABA,6.0,0.0,1.0,0.0,-22.72528,-47.64917
04-04-2020,38,PIRAJUÍ,1.0,0.0,0.0,0.0,-21.9957877,-49.4549675
04-04-2020,38,POÁ,3.0,0.0,0.0,0.0,-23.5249082,-46.3445663
04-04-2020,38,PRAIA GRANDE,4.0,0.0,2.0,0.0,-24.005833,-46.402778
04-04-2020,38,PROMISSÃO,1.0,0.0,0.0,0.0,-21.5404913,-49.8574709
04-04-2020,38,RIBEIRÃO PIRES,4.0,0.0,0.0,0.0,-23.7129388,-46.4150871
04-04-2020,38,RIBEIRÃO PRETO,24.0,1.0,9.0,0.0,-21.178333,-47.8066671
04-04-2020,38,RIO CLARO,2.0,0.0,1.0,0.0,-22.4100108,-47.5603933
04-04-2020,38,SALTO DE PIRAPORA,1.0,0.0,0.0,0.0,-23.6492626,-47.5729991
04-04-2020,38,SANTA BRANCA,2.0,0.0,,,-23.3974353,-45.8842294
04-04-2020,38,SANTA ISABEL,1.0,0.0,0.0,0.0,-23.3194222,-46.2271903
04-04-2020,38,SANTANA DE PARNAÍBA,24.0,0.0,2.0,0.0,-23.4446715,-46.9167722
04-04-2020,38,SANTO ANDRÉ,76.0,3.0,6.0,1.0,-23.6573395,-46.5322504
04-04-2020,38,SANTOS,66.0,2.0,11.0,2.0,-23.960833,-46.333889
04-04-2020,38,SOROCABA,8.0,2.0,0.0,0.0,-23.501667,-47.458056
04-04-2020,38,SUZANO,8.0,0.0,2.0,-1.0,-23.5427842,-46.3108391
04-04-2020,38,SÃO BERNARDO DO CAMPO,77.0,4.0,7.0,0.0,-23.7080345,-46.5506747
04-04-2020,38,SÃO CAETANO DO SUL,38.0,1.0,2.0,0.0,-23.6195923,-46.5688323
04-04-2020,38,SÃO JOSE DO RIO PARDO,1.0,0.0,,,-21.595288,-46.887303
04-04-2020,38,SÃO JOSE DO RIO PRETO,9.0,0.0,6.0,0.0,-20.8125851,-49.3804212
04-04-2020,38,SÃO JOSÉ DOS CAMPOS,24.0,0.0,4.0,0.0,-23.1805011,-45.8872969
04-04-2020,38,SÃO MANUEL,1.0,0.0,,,-22.732081,-48.572316
04-04-2020,38,SÃO PAULO,3496.0,212.0,294.0,26.0,-23.5506507,-46.6333824
04-04-2020,38,SÃO SEBASTIÃO,3.0,1.0,0.0,1.0,-23.8027866,-45.4070527
04-04-2020,38,SÃO VICENTE,5.0,0.0,1.0,0.0,-23.9603686,-46.3847024
04-04-2020,38,TABOÃO DA SERRA,39.0,2.0,5.0,1.0,-23.6121912,-46.7790539
04-04-2020,38,TATUÍ,1.0,0.0,0.0,0.0,-23.3514733,-47.8552438
04-04-2020,38,TAUBATÉ,1.0,0.0,0.0,0.0,-23.031448,-45.5612792
04-04-2020,38,VALINHOS,3.0,0.0,0.0,0.0,-22.97056,-46.99583
04-04-2020,38,VARGEM GRANDE PAULISTA,4.0,1.0,0.0,0.0,-23.599338,-47.022038
04-04-2020,38,VINHEDO,1.0,0.0,0.0,0.0,-23.0295183,-46.9756292
04-04-2020,38,VOTORANTIM,2.0,0.0,0.0,0.0,-23.5466667,-47.4377778
04-04-2020,38,VOTUPORANGA,1.0,0.0,0.0,0.0,-20.4252506,-49.97226
05-04-2020,39, AGUAS DE LINDOIA,1.0,0.0,,,-22.4718855,-46.6291034
05-04-2020,39, AGUDOS,1.0,0.0,0.0,0.0,-22.471162,-48.987822
05-04-2020,39, AMERICANA,3.0,2.0,0.0,1.0,-22.7392463,-47.3306032
05-04-2020,39, ARARAQUARA,2.0,0.0,0.0,0.0,-21.7886713,-48.1773096
05-04-2020,39, ARCATUBA,4.0,0.0,,,,
05-04-2020,39, ARUJA,6.0,1.0,,,-23.396266,-46.3175449
05-04-2020,39, ASSIS,1.0,0.0,0.0,0.0,-22.6620892,-50.420623
05-04-2020,39, ATIBAIA,4.0,0.0,1.0,0.0,-23.1177393,-46.5547861
05-04-2020,39, BARUERI,30.0,1.0,1.0,0.0,-23.5112184,-46.8764612
05-04-2020,39, BAURU,3.0,1.0,1.0,1.0,-22.3218102,-49.0705863
05-04-2020,39, BOTUCATU,7.0,0.0,0.0,0.0,-22.8879628,-48.4410712
05-04-2020,39, BRODOWSKI,1.0,0.0,0.0,0.0,-20.984532,-47.657217
